Prices,Area,toFace,type,certificate,width,length,floors,Latitude,Longitude,Street,Ward,District,distance_to_beach,distance_to_center,distance_to_airport,log_prices,log_area,log_floors,log_width,log_length,log_distance_to_beach,log_distance_to_center
4.55,80.0,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,16.0,3,16.0705367,108.1718988, Phú Lộc 18,Hòa Minh,liên chiểu,8.118482252784847,4.419351691047956,3.606923040246447,1.5151272329628591,4.382026634673881,1.0986122886681098,1.6094379124341003,2.772588722239781,2.0941432220211915,1.485993009098102
8.8,60.0,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4.95,12.0,4,16.0512309,108.2443867, An Thượng 38,Mỹ An,ngũ hành sơn,1.548929419426012,3.6260687754731418,4.5132904749324485,2.174751721484161,4.0943445622221,1.3862943611198906,1.599387576580599,2.4849066497880004,0.43756399514548194,1.2881490794647352
6.5,108.0,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,21.5,2,16.0063705,108.2079509, Phạm Hùng,Xã Hòa Châu,hòa vang,7.738997365680873,5.910815388808342,5.6550281922956565,1.8718021769015913,4.68213122712422,0.6931471805599453,1.6094379124341003,3.068052935133617,2.046272139892977,1.7767837895508116
3.55,80.0,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,16.0,1,16.0723676,108.1691148, Phú Lộc 14,Hòa Minh,liên chiểu,8.432938900380046,4.762482349928247,3.9620865112555057,1.2669476034873244,4.382026634673881,0.0,1.6094379124341003,2.772588722239781,2.132145335265658,1.5607690343941403
5.4,148.0,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,7.5,20.72,3,16.0431963,108.1730308, Lê Đình Kỵ,Hòa An,cẩm lệ,8.327356790846832,4.515738254406374,3.5303542976137057,1.6863989535702288,4.997212273764115,1.0986122886681098,2.0149030205422647,3.031099417391282,2.1195460938014494,1.5075686849988295
3.75,8.0,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,18.1,3,16.0811599,108.1636578, Hòa Minh 8,Hòa Minh,liên chiểu,9.154717477720116,5.658321012793387,4.943636670918696,1.3217558399823195,2.0794415416798357,1.0986122886681098,1.5040773967762742,2.89591193827178,2.214269317761725,1.733127207359267
8.7,74.0,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,4.99,14.57,3,16.0515372,108.2430561, An Thượng 29,Mỹ An,ngũ hành sơn,1.5538599558396735,3.479760890847416,4.367490997046025,2.163323025660538,4.30406509320417,1.0986122886681098,1.6074359097634274,2.6789646202071133,0.44074212937725044,1.2469635818991707
7.95,108.0,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,24.0,3,16.0393279,108.2162431, Hàn Thuyên,Hòa Cường Bắc,hải châu,4.3844469949604274,2.30380748853976,2.4556008752805387,2.0731719286662407,4.68213122712422,1.0986122886681098,1.5040773967762742,3.1780538303479458,1.4780635049773876,0.8345631840214198
4.75,86.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,10.0,9.2,1,16.015823,108.2080917, Nguyễn Văn Bổng,Khuê Trung,cẩm lệ,6.878271988629468,4.866452668995239,4.617326731904732,1.55814461804655,4.454347296253507,0.0,2.302585092994046,2.2192034840549946,1.9283674559547896,1.582365266955113
24.0,188.0,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,10.0,18.8,3,16.0314545,108.2110096, Xô Viết Nghệ Tĩnh,Khuê Trung,cẩm lệ,5.383102887680299,3.1225692664480262,2.9874637688352306,3.1780538303479458,5.236441962829949,1.0986122886681098,2.302585092994046,2.9338568698359038,1.68326495284225,1.1386561457813327
7.68,90.0,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,20.0,3,16.0579292,108.2114082, Tôn Thất Tùng,Thạc Gián,thanh khê,3.943058251983498,0.1937859436213134,0.9388221503467716,2.038619547159581,4.499809670330265,1.0986122886681098,1.5040773967762742,2.995732273553991,1.371956628304876,-1.6410011124897033
8.5,88.0,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,17.5,3,16.0700358,108.2338572, An Nhơn 2,An Hải Bắc,sơn trà,1.5717322943545255,2.6395540394546417,3.626461737883525,2.1400661634962708,4.477336814478207,1.0986122886681098,1.6094379124341003,2.8622008809294686,0.45217838329283455,0.9706099784398837
5.2,100.0,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,20.0,1,16.0086769,108.221757, Bùi Trang Chước,Hòa Xuân,cẩm lệ,6.805351034179993,5.745282696697169,5.746892103536137,1.6486586255873816,4.605170185988092,0.0,1.6094379124341003,2.995732273553991,1.9177092195165522,1.7483791175221304
13.0,87.0,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,19.4,3,16.0421575,108.2174963, Lê Thanh Nghị,Hòa Cường Bắc,hải châu,4.082812514447704,2.036224213688871,2.3012870060921142,2.5649493574615367,4.465908118654584,1.0986122886681098,1.5040773967762742,2.9652730660692823,1.4067860927055595,0.711097217226614
4.2,56.0,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4.37,13.0,1,16.0484714,108.2406022, An Thượng 18,Mỹ An,ngũ hành sơn,1.963053599086896,3.3373555285958,4.173249433381312,1.4350845252893227,4.02535169073515,0.0,1.4747630091074988,2.5649493574615367,0.6745012196015866,1.2051787354773253
4.2,60.0,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,13.5,1,16.0676503,108.2351404, An Nhơn 11,An Hải Bắc,sơn trà,1.362349217471437,2.6650997402511045,3.661628041792525,1.4350845252893227,4.0943445622221,0.0,1.5040773967762742,2.6026896854443837,0.3092105753553105,0.9802414829028783
3.8,118.0,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,23.6,1,16.0967822,108.2292862, Nại Hiên Đông 16,Nại Hiên Đông,sơn trà,4.033949651773523,4.520365227273149,5.223152684661159,1.33500106673234,4.770684624465665,0.0,1.6094379124341003,3.1612467120315646,1.3947459584857442,1.5085927930738536
3.9,75.0,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,15.0,1,16.0752857,108.1776873, Vũ Quỳnh,Thanh Khê Tây,thanh khê,7.562952792406229,4.023285872636029,3.337764407866583,1.3609765531356006,4.31748811353631,0.0,1.6094379124341003,2.70805020110221,2.023261694940651,1.3920989500095395
14.4,114.0,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,22.8,3,16.0488103,108.2434485, Hoàng Kế Viêm,Mỹ An,ngũ hành sơn,1.8326768097616504,3.609274787194101,4.462102575136081,2.667228206581955,4.736198448394496,1.0986122886681098,1.6094379124341003,3.126760535960395,0.6057776356694776,1.2835068621897627
4.3,96.0,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,19.1,2,16.0152242,108.2091285, Hoàng Ngọc Phách,Khuê Trung,cẩm lệ,6.863672007167923,4.925212735190918,4.698118946455209,1.4586150226995167,4.564348191467836,0.6931471805599453,1.6094379124341003,2.9496883350525844,1.9262425765404376,1.5943674686537996
3.0,56.0,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,12.5,2,16.0858863,108.2331976, Bùi Lâm,An Hải Bắc,sơn trà,2.784954202821748,3.70653569713398,4.553771101236032,1.0986122886681098,4.02535169073515,0.6931471805599453,1.5040773967762742,2.5257286443082556,1.0242314290148646,1.3100976660230639
12.5,85.0,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,17.0,3,16.0672425,108.2412945, Dương Tự Minh,An Hải Bắc,sơn trà,0.7180327993921263,3.281777935058708,4.279645855192405,2.5257286443082556,4.442651256490317,1.0986122886681098,1.6094379124341003,2.833213344056216,-0.3312400293726529,1.1883853289097484
4.2,75.0,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,15.0,2,16.0209382,108.2085527, Nguyễn Nho Túy,Khuê Trung,cẩm lệ,6.408548915209292,4.2982891399878405,4.0637579306465055,1.4350845252893227,4.31748811353631,0.6931471805599453,1.6094379124341003,2.70805020110221,1.8576328670226658,1.4582170691050553
5.15,90.0,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,20.0,2,16.0856651,108.2335828, Lê Chân,Nại Hiên Đông,sơn trà,2.7418895900657003,3.71332429879381,4.566521007780694,1.6389967146756448,4.499809670330265,0.6931471805599453,1.5040773967762742,2.995732273553991,1.0086473141243482,1.3119275128281969
12.8,95.0,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,7.3,13.0,3,16.054622,108.2343669, Trần Quang Diệu,An Hải Tây,sơn trà,1.811231136011962,2.4949205075975405,3.404342064736824,2.5494451709255714,4.553876891600541,1.0986122886681098,1.9878743481543455,2.5649493574615367,0.5940067996982916,0.9142568680135712
5.1,75.0,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,16.4,3,16.033764,108.2131623, Chu Mạnh Trinh,Khuê Trung,cẩm lệ,5.04018331209715,2.8708848259674213,2.8279857644585062,1.62924053973028,4.31748811353631,1.0986122886681098,1.5040773967762742,2.797281334830153,1.6174424528696993,1.0546202839871257
5.1,8.0,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,16.5,3,16.0378612,108.2145629, Ngô Thị Liễu,Hòa Cường Bắc,hải châu,4.626545701464605,2.4330419184745744,2.4917462112960544,1.62924053973028,2.0794415416798357,1.0986122886681098,1.6094379124341003,2.803360380906535,1.5318105208521726,0.8891422927834937
5.2,70.0,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,4.2,17.0,1,16.0528357,108.1695901, Nguyễn Huy Tưởng,Hòa Minh,liên chiểu,8.44777876008972,4.5627380433541616,3.572283380891789,1.6486586255873816,4.248495242049359,0.0,1.4350845252893227,2.833213344056216,2.1339035381846334,1.5179228914334437
7.8,75.0,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,15.0,5,16.0649009,108.1953397, Bế Văn Đàn,Chính Gián,thanh khê,5.586344220176217,1.8380134849799457,1.156445998542045,2.0541237336955462,4.31748811353631,1.6094379124341003,1.6094379124341003,2.70805020110221,1.7203250875679,0.6086853606747781
14.5,115.0,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,23.0,4,16.0333361,108.2230855, Núi Thành,Hòa Cường Nam,hải châu,4.364052573215766,3.1605107341748,3.42909718378436,2.6741486494265287,4.74493212836325,1.3862943611198906,1.6094379124341003,3.1354942159291497,1.4734011149229538,1.1507336392778105
7.8,85.0,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,17.0,3,16.0740593,108.2410614, An Cư 5,An Hải Bắc,sơn trà,1.2293545528876413,3.5278952953790275,4.511313924764383,2.0541237336955462,4.442651256490317,1.0986122886681098,1.6094379124341003,2.833213344056216,0.20648927790300647,1.2607014595235913
6.5,80.0,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,16.0,3,16.0821101,108.2440679, Nguyễn Đức An,Phước Mỹ,sơn trà,1.9415995337479373,4.266853280599358,5.216547053610185,1.8718021769015913,4.382026634673881,1.0986122886681098,1.6094379124341003,2.772588722239781,0.6635121352921629,1.4508766189414737
3.4,106.0,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,4.9,21.6,1,16.0524789,108.1713965, Đặng Như Mai,Hòa An,cẩm lệ,8.263447561502096,4.379234695667907,3.386771047308308,1.2237754316221157,4.663439094112067,0.0,1.589235205116581,3.0726933146901194,2.1118418807810775,1.4768739821053516
6.3,79.0,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,17.5,2,16.0525253,108.2393218, An Thượng 21,Mỹ An,ngũ hành sơn,1.627001951149624,3.065483431357197,3.956639445365621,1.840549633397487,4.3694478524670215,0.6931471805599453,1.5040773967762742,2.8622008809294686,0.48673902746766545,1.1202052833314917
5.15,90.0,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,20.0,2,16.0856651,108.2335828, Lê Chân,An Hải Bắc,sơn trà,2.7418895900657003,3.71332429879381,4.566521007780694,1.6389967146756448,4.499809670330265,0.6931471805599453,1.5040773967762742,2.995732273553991,1.0086473141243482,1.3119275128281969
3.9,41.0,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,4.0,10.0,1,16.0484714,108.2406022, An Thượng 18,Mỹ An,ngũ hành sơn,1.963053599086896,3.3373555285958,4.173249433381312,1.3609765531356006,3.713572066704308,0.0,1.3862943611198906,2.302585092994046,0.6745012196015866,1.2051787354773253
17.0,195.0,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,6.0,32.0,4,16.0834758,108.2142269, Thanh Thủy,Thanh Bình,hải châu,4.115937120556901,2.6492828482404294,3.158100301174514,2.833213344056216,5.272999558563747,1.3862943611198906,1.791759469228055,3.4657359027997265,1.4148665410224828,0.9742889800675378
6.6,100.0,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,20.0,1,16.0166901,108.2085494, Phạm Tứ,Khuê Trung,cẩm lệ,6.772484151192616,4.767148758086785,4.528702393387243,1.8870696490323797,4.605170185988092,0.0,1.6094379124341003,2.995732273553991,1.9128679548034804,1.5617483815438078
10.7,80.0,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4.0,20.0,2,16.077247,108.2196748, Lý Tự Trọng,Thạch Thang,hải châu,3.280930062097949,2.126937362188647,2.8679327567243256,2.3702437414678603,4.382026634673881,0.6931471805599453,1.3862943611198906,2.995732273553991,1.188126937719452,0.7546830868839777
5.1,90.0,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,18.0,1,16.0388552,108.2378328, Hồ Huân Nghiệp,Mỹ An,ngũ hành sơn,3.062860061039692,3.627421555936978,4.276755221647859,1.62924053973028,4.499809670330265,0.0,1.6094379124341003,2.8903717578961645,1.1193491399116589,1.288522080714537
5.0,60.0,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,4.0,15.0,2,16.0799265,108.2308249, Trương Hán Siêu,An Hải Bắc,sơn trà,2.443448561115943,3.039687964518169,3.9234222492338406,1.6094379124341003,4.0943445622221,0.6931471805599453,1.3862943611198906,2.70805020110221,0.893410386193187,1.111754866899349
3.45,124.0,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,24.8,1,16.0100755,108.1971537, Phong Bắc 4,Hòa Thọ Đông,cẩm lệ,8.116495103830058,5.7024354806682425,5.249917787152016,1.2383742310432684,4.820281565605037,0.0,1.6094379124341003,3.2108436531709366,2.093898423531971,1.7408933608937662
4.8,97.0,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,21.0,3,16.0749247,108.1715215, Nguyễn Thị Thập,Thanh Khê Tây,thanh khê,8.210120364081709,4.612948063271041,3.865779028934458,1.5686159179138452,4.574710978503383,1.0986122886681098,1.5040773967762742,3.044522437723423,2.105367584024557,1.5288671457373282
15.2,150.0,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,30.0,1,16.0314545,108.2110096, Xô Viết Nghệ Tĩnh,Khuê Trung,cẩm lệ,5.383102887680299,3.1225692664480262,2.9874637688352306,2.7212954278522306,5.0106352940962555,0.0,1.6094379124341003,3.4011973816621555,1.68326495284225,1.1386561457813327
4.5,75.0,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,15.0,3,16.0271261,108.2227875, Đào Trí,Hòa Cường Nam,hải châu,4.948169450041347,3.793211843926909,3.965450992763016,1.5040773967762742,4.31748811353631,1.0986122886681098,1.6094379124341003,2.70805020110221,1.5990177001122758,1.3332131124329025
4.35,85.0,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,17.0,1,16.053606,108.1890637, Phần Lăng 18,Hòa Khê,thanh khê,6.381414645892156,2.5072734887156622,1.509316215979816,1.4701758451005926,4.442651256490317,0.0,1.6094379124341003,2.833213344056216,1.8533898041089991,0.9191959032604405
9.1,100.0,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,7.0,15.0,2,16.020567,108.212513, Cách Mạng Tháng 8,Khuê Trung,cẩm lệ,6.173601640259712,4.327640629334935,4.190376648710503,2.2082744135228043,4.605170185988092,0.6931471805599453,1.9459101490553132,2.70805020110221,1.8202824018505612,1.4650225042091845
2.9,90.0,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,18.0,1,16.0505798,108.1673126, Hòa Nam 11,Hòa Minh,liên chiểu,8.730365567283895,4.848821966735324,3.8535970724178057,1.0647107369924282,4.499809670330265,0.0,1.6094379124341003,2.8903717578961645,2.1668072438068458,1.5787357819893644
5.5,139.0,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,28.0,1,16.0779273,108.1705791, Nguyễn Thị Bảy,Thanh Khê Tây,thanh khê,8.360863550866046,4.836051234088673,4.127810768838101,1.7047480922384253,4.9344739331306915,0.0,1.6094379124341003,3.332204510175204,2.123561717320131,1.576098527007567
3.3,83.0,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,16.5,1,16.0723676,108.1691148, Nguyễn Chích,Hòa Minh,liên chiểu,8.432938900380046,4.762482349928247,3.9620865112555057,1.1939224684724346,4.418840607796598,0.0,1.6094379124341003,2.803360380906535,2.132145335265658,1.5607690343941403
7.0,90.0,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,18.0,3,16.0820403,108.2455059, Phước Trường 6,Phước Mỹ,sơn trà,1.910367251861586,4.388513038542706,5.3438518875948775,1.9459101490553132,4.499809670330265,1.0986122886681098,1.6094379124341003,2.8903717578961645,0.6472955020369677,1.4789904541160799
4.65,75.0,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,16.6,2,16.033764,108.2131623, Chu Mạnh Trinh,Khuê Trung,cẩm lệ,5.04018331209715,2.8708848259674213,2.8279857644585062,1.536867219599265,4.31748811353631,0.6931471805599453,1.5040773967762742,2.8094026953624978,1.6174424528696993,1.0546202839871257
4.8,67.0,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,4.68,14.0,2,16.0478116,108.2417731, An Thượng 16,Mỹ An,ngũ hành sơn,1.9883825353150952,3.480868514606659,4.312270547042718,1.5686159179138452,4.204692619390966,0.6931471805599453,1.5432981099295553,2.6390573296152584,0.6873215119142989,1.247281835811015
17.0,145.0,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,7.0,20.5,5,16.0687479,108.1683392, Hoàng Thị Loan,Hòa Minh,liên chiểu,8.486054202752857,4.741117161049356,3.888249496734956,2.833213344056216,4.976733742420574,1.6094379124341003,1.9459101490553132,3.0204248861443626,2.138424134074471,1.5562727959220315
12.7,171.0,Không,Nhà mặt tiền,Giấy tờ hợp lệ,8.0,22.0,4,16.0608067,108.1714784, Thanh Tịnh,Hòa Minh,liên chiểu,8.15211431087348,4.299415216546797,3.360653671546604,2.5416019934645457,5.14166355650266,1.3862943611198906,2.0794415416798357,3.091042453358316,2.0982773182550694,1.4584790172992939
4.3,90.0,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,20.0,3,16.0578908,108.1595665, Đồng Trí 3,Hòa Khánh Nam,liên chiểu,9.446041737034426,5.57566262223869,4.612343186624608,1.4586150226995167,4.499809670330265,1.0986122886681098,1.5040773967762742,2.995732273553991,2.245595789951823,1.7184111662903068
3.7,110.0,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,6.1,17.4,1,16.0092455,108.1992069, Cống Quỳnh,Hòa Thọ Đông,cẩm lệ,8.042303192936096,5.735955950010816,5.321411029814796,1.308332819650179,4.700480365792417,0.0,1.8082887711792655,2.856470206220483,2.084715508950197,1.746754423702074
5.1,95.0,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,19.0,2,16.0217255,108.2443651, Nước Mặn 2,Khuê Mỹ,ngũ hành sơn,4.788698972701003,5.467141409055247,5.944619715252996,1.62924053973028,4.553876891600541,0.6931471805599453,1.6094379124341003,2.9444389791664403,1.566258761314452,1.6987558855112599
8.0,105.0,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,7.0,15.0,3,16.0846923,108.2154509, Mai Am,Thuận Phước,hải châu,4.073824379674623,2.7992505407396404,3.3339469470636365,2.0794415416798357,4.653960350157523,1.0986122886681098,1.9459101490553132,2.70805020110221,1.4045822092845428,1.0293517173311935
23.5,155.0,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,6.3,24.0,4,16.062005,108.2217525, Cô Giang,Phước Ninh,hải châu,2.778604223800476,1.1124147320007802,2.109965120504508,3.1570004211501135,5.043425116919247,1.3862943611198906,1.840549633397487,3.1780538303479458,1.0219487238496852,0.10653308672829294
5.2,100.0,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.0,20.0,3,16.0185011,108.2087831, An Hòa 4,Khuê Trung,cẩm lệ,6.6000466996355405,4.565506169767829,4.33404221401143,1.6486586255873816,4.605170185988092,1.0986122886681098,1.6094379124341003,2.995732273553991,1.8870767247097018,1.5185293884626403
